time_s,ratio_median,ratio_lo,ratio_hi,exponential_rate
0.0,-0.0005710291329052596,-0.0028064407161865488,0.002203297514579972,0.00021841906822486429
5.577889447236181,-0.0005899885363426503,-0.0028360068829850022,0.0021600924438862175,0.00021841906822486429
11.155778894472363,-0.0005575567948486739,-0.0027925275689982903,0.002075357804521738,0.00021841906822486429
16.733668341708544,-0.000574653097288679,-0.002759410611786695,0.0019602568693237363,0.00021841906822486429
22.311557788944725,-0.0005363110657664774,-0.00262590088492747,0.0018087553642840914,0.00021841906822486429
27.889447236180906,-0.0004971697658070864,-0.0025134422661284776,0.0016445782404061063,0.00021841906822486429
33.46733668341709,-0.0004338443098228225,-0.002379025285196925,0.0015296726249875209,0.00021841906822486429
39.04522613065327,-0.0003749781680839543,-0.002184144439791365,0.0015331772148607845,0.00021841906822486429
44.62311557788945,-0.00029659386202886197,-0.0019884104846528547,0.0014917225812343044,0.00021841906822486429
50.20100502512563,-0.00019955362070426746,-0.001793681569617634,0.0014223789868828744,0.00021841906822486429
55.77889447236181,-9.745307464042142e-05,-0.0016017979793921412,0.0014929763201145668,0.00021841906822486429
61.356783919597994,3.4184166653474044e-05,-0.0014633982437828106,0.001531693897437747,0.00021841906822486429
66.93467336683418,0.00014656445343321222,-0.0012965517770144662,0.0015884707137503366,0.00021841906822486429
72.51256281407035,0.0002512502631115674,-0.0011664424856773301,0.0017020024160227876,0.00021841906822486429
78.09045226130654,0.0003944716983880108,-0.0010249800635151285,0.001853240049875394,0.00021841906822486429
83.66834170854273,0.0004957591759216009,-0.0008882621180718528,0.0018908607445708517,0.00021841906822486429
89.2462311557789,0.000611593127690515,-0.0006524656443720729,0.0019406603902322617,0.00021841906822486429
94.82412060301507,0.0007162996991320354,-0.0005504111688333389,0.0020789033821350905,0.00021841906822486429
100.40201005025126,0.0008309421432352716,-0.0004764971736381114,0.002163426754807024,0.00021841906822486429
105.97989949748745,0.0009026857767294567,-0.00030216688228200346,0.002155662352021611,0.00021841906822486429
111.55778894472363,0.0009614618184052963,-0.00021653628705924787,0.002182137832079933,0.00021841906822486429
117.1356783919598,0.0009922045019018363,-0.0001272398328067815,0.002201568681656785,0.00021841906822486429
122.71356783919599,0.0010195972857772219,-0.0001085026414811072,0.002179678048467777,0.00021841906822486429
128.29145728643218,0.0010067984324803238,-7.682459015764276e-05,0.0021676932182803236,0.00021841906822486429
133.86934673366835,0.000969387325758538,-0.00010325358919190502,0.002122886538325843,0.00021841906822486429
139.44723618090453,0.0009216455271399331,-0.0001606590205250133,0.002076144365691284,0.00021841906822486429
145.0251256281407,0.0008734705629190884,-0.00023909418210334081,0.002011926345932096,0.00021841906822486429
150.6030150753769,0.0008038686888932232,-0.00038662612393337647,0.00199229142641056,0.00021841906822486429
156.18090452261308,0.0007085526083091149,-0.0004948591896032264,0.0019336692453852992,0.00021841906822486429
161.75879396984925,0.0006149432955706083,-0.0005258962145435791,0.0018618136907163601,0.00021841906822486429
167.33668341708545,0.000529345969184966,-0.0006427292400737874,0.0017029638872763271,0.00021841906822486429
172.91457286432163,0.0004096771065397322,-0.000747940754861133,0.0015644070791440874,0.00021841906822486429
178.4924623115578,0.0003208122339375774,-0.0009074803905558102,0.0014665467556853715,0.00021841906822486429
184.07035175879398,0.0002626889602155486,-0.0009375178374888904,0.0013851212962417252,0.00021841906822486429
189.64824120603015,0.00019036589359093374,-0.0010221815563034242,0.0013090235378594524,0.00021841906822486429
195.22613065326635,0.00011797650204986373,-0.0011472277985758444,0.0012220588956150815,0.00021841906822486429
200.80402010050253,4.7706324923444237e-05,-0.001226046447701886,0.0011703294287560445,0.00021841906822486429
206.3819095477387,-1.0681713299411156e-05,-0.0012635880612623092,0.0011887713484408527,0.00021841906822486429
211.9597989949749,-7.331164550117026e-05,-0.0012635745109763055,0.001183831892314464,0.00021841906822486429
217.53768844221108,-0.00013328280349527512,-0.0012830975058764366,0.001086385022024553,0.00021841906822486429
223.11557788944725,-0.00018252715477618534,-0.001322763229104068,0.0010593094820634391,0.00021841906822486429
228.69346733668343,-0.00023308149967853021,-0.0013797012438156394,0.0009687711825679607,0.00021841906822486429
234.2713567839196,-0.00027142369148975474,-0.0014374380478271336,0.0008644166908035846,0.00021841906822486429
239.8492462311558,-0.0003329890023195762,-0.0015014720470612258,0.0007981209868381189,0.00021841906822486429
245.42713567839198,-0.0003904179422275385,-0.001555803053257806,0.0007179917407437004,0.00021841906822486429
251.00502512562815,-0.0004371850826685984,-0.0016447634120401605,0.0007070493146301932,0.00021841906822486429
256.58291457286435,-0.00048463448630225363,-0.001688258189626639,0.0006602464334197781,0.00021841906822486429
262.1608040201005,-0.000563656923452259,-0.0017483600073583004,0.0006492844938565294,0.00021841906822486429
267.7386934673367,-0.0006301810223292687,-0.0018315927464934724,0.000544923224349112,0.00021841906822486429
273.3165829145729,-0.0006731631867107528,-0.0018945538003523664,0.0005307136265032743,0.00021841906822486429
278.89447236180905,-0.0007164463759941086,-0.0019521335535802496,0.0004765563073486478,0.00021841906822486429
284.47236180904525,-0.0007492454881675148,-0.001989468192772079,0.00043873686041282476,0.00021841906822486429
290.0502512562814,-0.0007734901181820454,-0.0020064341025845408,0.00041729466849600174,0.00021841906822486429
295.6281407035176,-0.0007567626084068729,-0.00198606150764958,0.00041960557541388584,0.00021841906822486429
301.2060301507538,-0.0007233620892217289,-0.0019699610713675097,0.00044500098489107985,0.00021841906822486429
306.78391959798995,-0.000680976094911517,-0.0019551331999440127,0.0004349254727365451,0.00021841906822486429
312.36180904522615,-0.000632958587005378,-0.0018813524259303279,0.0004811549218082368,0.00021841906822486429
317.93969849246236,-0.0005618910240500349,-0.0018615391883432244,0.0005923044126929322,0.00021841906822486429
323.5175879396985,-0.00046294057539034443,-0.0017039971502680494,0.0007088319495212228,0.00021841906822486429
329.0954773869347,-0.00037743805050505187,-0.0016118585247607957,0.0008191956003283273,0.00021841906822486429
334.6733668341709,-0.00026386871148749414,-0.0015036077385731804,0.0009477153069547254,0.00021841906822486429
340.25125628140705,-0.0001513430271886156,-0.0013337195582767414,0.0010600832125432173,0.00021841906822486429
345.82914572864325,-5.689068563416056e-05,-0.0011762640789890334,0.0011115264160147789,0.00021841906822486429
351.4070351758794,5.029664042735654e-05,-0.001074157778323375,0.00120428110811469,0.00021841906822486429
356.9849246231156,0.00015237976247200677,-0.0009549636549458982,0.0013488109640100302,0.00021841906822486429
362.5628140703518,0.0002721065578625285,-0.0008747627667877529,0.0015112745099011414,0.00021841906822486429
368.14070351758795,0.00035955340594031964,-0.0008597929703254233,0.0015879798479141389,0.00021841906822486429
373.71859296482415,0.00042558000169482554,-0.0007946431043042309,0.0016524861980444785,0.00021841906822486429
379.2964824120603,0.0005108178531910049,-0.000766067574510115,0.0016968892074174307,0.00021841906822486429
384.8743718592965,0.0005667535014833762,-0.0006645806185644969,0.0017900520154129202,0.00021841906822486429
390.4522613065327,0.0006126750085835024,-0.0005692938561359653,0.0018452168882490594,0.00021841906822486429
396.03015075376885,0.0006656567873836622,-0.0005567176405311087,0.0018591565152604873,0.00021841906822486429
401.60804020100505,0.0006744021652928755,-0.0005491489257203096,0.0018583608626183403,0.00021841906822486429
407.18592964824126,0.0006956177653004367,-0.0005456140684352272,0.0018840692213145627,0.00021841906822486429
412.7638190954774,0.0006974967898015017,-0.0004843360598456496,0.0018898312358717982,0.00021841906822486429
418.3417085427136,0.0006674738806938495,-0.0004525208934334304,0.001802028725211612,0.00021841906822486429
423.9195979899498,0.0006546938759318915,-0.0005524073137735356,0.0016797906245123516,0.00021841906822486429
429.49748743718595,0.0006224301684283641,-0.0005819362743161926,0.0016957774355052166,0.00021841906822486429
435.07537688442216,0.000559755601620473,-0.0006611175612931291,0.0016918694113955966,0.00021841906822486429
440.6532663316583,0.0005044584955541427,-0.0007214730812750615,0.0016670866601719717,0.00021841906822486429
446.2311557788945,0.00045604399137778504,-0.0006915437569043371,0.0016694308835316076,0.00021841906822486429
451.8090452261307,0.0003792655099715816,-0.0007705711911926665,0.0015591068449413994,0.00021841906822486429
457.38693467336685,0.00031019006079462076,-0.0008019733394642009,0.0014018465305922275,0.00021841906822486429
462.96482412060305,0.0002359228492971514,-0.0009383585324452976,0.001314899123926672,0.00021841906822486429
468.5427135678392,0.0001685447951350176,-0.0010305951818770046,0.0012631133844965437,0.00021841906822486429
474.1206030150754,0.00011005945284757487,-0.0010468267630537233,0.0012345379385980324,0.00021841906822486429
479.6984924623116,6.060093432061913e-05,-0.0010855442082967615,0.0012049210021012407,0.00021841906822486429
485.27638190954775,-1.1759749975345643e-06,-0.0011394447227248206,0.0011846270243223748,0.00021841906822486429
490.85427135678395,-6.588902137578903e-05,-0.0012241843539563372,0.0011683476713145,0.00021841906822486429
496.43216080402016,-9.718693645693099e-05,-0.0012647462955119718,0.00115166737078552,0.00021841906822486429
502.0100502512563,-0.00011212314227619175,-0.0012893783594917245,0.0010976608286303554,0.00021841906822486429
507.5879396984925,-0.00013644702552782797,-0.0012756882996862232,0.0011406564315728392,0.00021841906822486429
513.1658291457287,-0.0001391901569416683,-0.0012455594394149272,0.0010780024128294638,0.00021841906822486429
518.7437185929649,-0.0001442758256889143,-0.0012929613359925756,0.0011228107987224126,0.00021841906822486429
524.321608040201,-0.00012142146875709098,-0.0013037291841823952,0.0010903465342948363,0.00021841906822486429
529.8994974874372,-8.247023641015281e-05,-0.0012601850409477554,0.0010620392225409252,0.00021841906822486429
535.4773869346734,-8.673078100157803e-05,-0.0012535190872392074,0.0010733336301701328,0.00021841906822486429
541.0552763819096,-3.702039316318156e-05,-0.0012035340654389585,0.0010854536638826618,0.00021841906822486429
546.6331658291458,1.2025925224379447e-05,-0.0011907178912718296,0.0010830764436836208,0.00021841906822486429
552.2110552763819,3.741947899476021e-05,-0.0012116108164542047,0.001156509196977297,0.00021841906822486429
557.7889447236181,4.588163621617139e-05,-0.0012249402771542285,0.0012153755099029598,0.00021841906822486429
563.3668341708543,7.368489682804926e-05,-0.0012075589853970275,0.001243063503617334,0.00021841906822486429
568.9447236180905,9.066109845908352e-05,-0.0011552720505206573,0.0012976826120986475,0.00021841906822486429
574.5226130653267,8.8078893755798e-05,-0.001152522713228249,0.0013094757031350721,0.00021841906822486429
580.1005025125628,0.0001058260556141437,-0.0011688589231334586,0.0012901545712402974,0.00021841906822486429
585.678391959799,6.492237967831345e-05,-0.0011897765708757436,0.0012999312702724184,0.00021841906822486429
591.2562814070352,3.385475054195402e-05,-0.0011689573075113857,0.0011803841247904196,0.00021841906822486429
596.8341708542714,2.056163736711931e-05,-0.001182816278532053,0.0011692296549580328,0.00021841906822486429
602.4120603015076,-2.8784362168787386e-05,-0.0012104653750229912,0.0011230355560180613,0.00021841906822486429
607.9899497487438,-8.10318833578584e-05,-0.0012286455767835129,0.0010622632509620646,0.00021841906822486429
613.5678391959799,-0.0001544724073568325,-0.0013009504929982095,0.0010483090187366352,0.00021841906822486429
619.1457286432161,-0.00022553565558681304,-0.0013600803227627866,0.0009519797955122604,0.00021841906822486429
624.7236180904523,-0.00028031128633876953,-0.0014366283565443803,0.000901249148245574,0.00021841906822486429
630.3015075376885,-0.00033066997967993517,-0.0015117492857393846,0.0008506415121220184,0.00021841906822486429
635.8793969849247,-0.0003767248092591956,-0.0015305037371100348,0.0007509946778464405,0.00021841906822486429
641.4572864321608,-0.00043258315608086855,-0.0016057179451496753,0.000761014990259914,0.00021841906822486429
647.035175879397,-0.00045364033943805855,-0.0016935071238810462,0.0007426718859949774,0.00021841906822486429
652.6130653266332,-0.00048810606605627165,-0.0017153293807566543,0.0007137059927421879,0.00021841906822486429
658.1909547738694,-0.0004939313012819479,-0.0017359956090045347,0.0007430262397723855,0.00021841906822486429
663.7688442211056,-0.0004626958839456616,-0.0016887905149355292,0.0008033821187505407,0.00021841906822486429
669.3467336683418,-0.00042089209773607484,-0.0016720676050522487,0.0008811781330971474,0.00021841906822486429
674.9246231155779,-0.00035678374321379417,-0.001582558536825404,0.0008981432009539251,0.00021841906822486429
680.5025125628141,-0.0002945997697772852,-0.0014995608317186048,0.0010976802238811655,0.00021841906822486429
686.0804020100503,-0.0001737189483191671,-0.0014596407309149003,0.0011881511733526872,0.00021841906822486429
691.6582914572865,-4.388430784881045e-05,-0.0013477768072280186,0.0012717744612972832,0.00021841906822486429
697.2361809045227,9.013010687792957e-05,-0.001233899559639027,0.0013687631995429898,0.00021841906822486429
702.8140703517588,0.00018560546289103747,-0.0011486967686145425,0.0014779561901398894,0.00021841906822486429
708.391959798995,0.0002821668995513987,-0.0010603625658174222,0.0015404581912792773,0.00021841906822486429
713.9698492462312,0.0003888869276030343,-0.0009622314182198366,0.0016124039984899013,0.00021841906822486429
719.5477386934674,0.0004852996073904769,-0.0008616977348516213,0.0016376094537504972,0.00021841906822486429
725.1256281407036,0.0005461315439291613,-0.0007603354878051478,0.0017251682409480634,0.00021841906822486429
730.7035175879397,0.0005719718736794314,-0.0007008573313953608,0.0017427497779199485,0.00021841906822486429
736.2814070351759,0.0005842056294654853,-0.0006653115883002798,0.0017391403612206575,0.00021841906822486429
741.8592964824121,0.0006061120748660489,-0.0006717060191012803,0.0017760294837245723,0.00021841906822486429
747.4371859296483,0.0006035255823668892,-0.0006862244821617872,0.0017633085761968724,0.00021841906822486429
753.0150753768845,0.0005487449978258867,-0.0007026834899062092,0.0016915286346053892,0.00021841906822486429
758.5929648241206,0.0005111864470343829,-0.0007363258642845941,0.0017084608448328762,0.00021841906822486429
764.1708542713568,0.0004635011207187995,-0.0007847262035000391,0.0016521740287293878,0.00021841906822486429
769.748743718593,0.00039889434226205757,-0.0008169855951540157,0.001605407314137631,0.00021841906822486429
775.3266331658292,0.0003732240641041908,-0.0008880733503918846,0.0015090197026060917,0.00021841906822486429
780.9045226130654,0.00030736530197461804,-0.0009869617544530551,0.0013879433776614947,0.00021841906822486429
786.4824120603016,0.00024855510145274315,-0.0010144510067071019,0.0013908129024914517,0.00021841906822486429
792.0603015075377,0.00020372276875877442,-0.00101922737922042,0.00143294214838641,0.00021841906822486429
797.6381909547739,0.00016857962037186496,-0.0010124148905504833,0.0014312738469124567,0.00021841906822486429
803.2160804020101,0.00013481626546592643,-0.0010956944251071723,0.0014344282131185133,0.00021841906822486429
808.7939698492463,0.00011115884690520437,-0.0010829148539829698,0.001392920233255691,0.00021841906822486429
814.3718592964825,9.115507653740686e-05,-0.0011021156985232242,0.001392713088832587,0.00021841906822486429
819.9497487437186,5.6854626076543014e-05,-0.0011339244421355514,0.0013322270191845217,0.00021841906822486429
825.5276381909548,4.649969003278665e-05,-0.0011692208172383615,0.0012651805517936267,0.00021841906822486429
831.105527638191,-1.5171870041200434e-05,-0.0012003375162646128,0.001276460606730391,0.00021841906822486429
836.6834170854272,-4.067303028744349e-05,-0.0012394646437630698,0.0012527654752158331,0.00021841906822486429
842.2613065326634,-6.707347956885879e-05,-0.0013050443459017144,0.0012325481682429781,0.00021841906822486429
847.8391959798996,-0.00012612794034621379,-0.0013501848304162739,0.0012249192071608222,0.00021841906822486429
853.4170854271357,-0.0001755901364248194,-0.001406287452106958,0.0011526781428455395,0.00021841906822486429
858.9949748743719,-0.00022538743721231975,-0.0014557745828561316,0.001064624122205541,0.00021841906822486429
864.5728643216081,-0.000272373340029124,-0.001492273211579868,0.001000024978281328,0.00021841906822486429
870.1507537688443,-0.00031285026052702637,-0.0015322827379705363,0.0009169238569337167,0.00021841906822486429
875.7286432160805,-0.0003199528632743155,-0.0015769041705226705,0.0008873697390636308,0.00021841906822486429
881.3065326633166,-0.0003041888439213713,-0.001619295170132172,0.0008534965864725129,0.00021841906822486429
886.8844221105528,-0.00030436669863264927,-0.0016499599202506078,0.000838343870058212,0.00021841906822486429
892.462311557789,-0.00028167909816601965,-0.0016724329049396859,0.0008832466289621669,0.00021841906822486429
898.0402010050252,-0.00021502865127277462,-0.00157881374337212,0.0008991304117761779,0.00021841906822486429
903.6180904522614,-0.00013573025484494848,-0.0014516264021778036,0.0010174830157463133,0.00021841906822486429
909.1959798994975,-5.7467687684071536e-05,-0.001291806182873146,0.0011618863721417668,0.00021841906822486429
914.7738693467337,8.055882303997181e-05,-0.0011733662679710172,0.001294543353416713,0.00021841906822486429
920.3517587939699,0.00023382590356419556,-0.0010281017042694798,0.0014580266348699813,0.00021841906822486429
925.9296482412061,0.00042972131986072654,-0.000872531494370429,0.0017083806490239347,0.00021841906822486429
931.5075376884423,0.0006522952899910286,-0.0005535697628697173,0.0019101250558719598,0.00021841906822486429
937.0854271356784,0.0008840630945311119,-0.000300610153351786,0.0021962386151195214,0.00021841906822486429
942.6633165829146,0.0011287290702669413,-4.212948890025079e-05,0.002413746349177412,0.00021841906822486429
948.2412060301508,0.0014087112431763738,0.00017265885070837667,0.002633253407266245,0.00021841906822486429
953.819095477387,0.0016374299931960468,0.00039203668667192246,0.0028531934746471696,0.00021841906822486429
959.3969849246232,0.0018753755200260757,0.0006527601054629783,0.003108042537638026,0.00021841906822486429
964.9748743718594,0.0021330442950597966,0.0009331298928218534,0.0033853765753772713,0.00021841906822486429
970.5527638190955,0.0023535095219214923,0.0012428714080727358,0.003672890030447643,0.00021841906822486429
976.1306532663317,0.002611038648782319,0.0014903234459774115,0.0038801984340441566,0.00021841906822486429
981.7085427135679,0.0028030837490092657,0.001674545623938615,0.00411311231795703,0.00021841906822486429
987.2864321608041,0.0029918899482161932,0.001857156495034664,0.004260963811526543,0.00021841906822486429
992.8643216080403,0.003153587266236296,0.0020183164555162714,0.004347742041770222,0.00021841906822486429
998.4422110552764,0.003308734367814735,0.0021410394876829383,0.004438035446343758,0.00021841906822486429
1004.0201005025126,0.003399990043650559,0.0022217121534998936,0.00452798128275744,0.00021841906822486429
1009.5979899497488,0.0034623269789988333,0.0023374240191590882,0.004527732493973425,0.00021841906822486429
1015.175879396985,0.0035038384754079686,0.0023733384701553673,0.0045688520492447576,0.00021841906822486429
1020.7537688442212,0.003500299986222772,0.0024238295143769904,0.004602046816172571,0.00021841906822486429
1026.3316582914574,0.0034785071447801376,0.002438025576322859,0.0045318061143556606,0.00021841906822486429
1031.9095477386936,0.003411864421282689,0.0023856270947568096,0.004418333813130401,0.00021841906822486429
1037.4874371859298,0.003310377338180627,0.0022570940340296804,0.004337748207952996,0.00021841906822486429
1043.0653266331658,0.003195476122324353,0.0021173350119842813,0.00425146264532708,0.00021841906822486429
1048.643216080402,0.00306723779565594,0.001916840836381646,0.004141404626329396,0.00021841906822486429
1054.2211055276382,0.0029265099825360463,0.0017204163310760299,0.004076101263569288,0.00021841906822486429
1059.7989949748744,0.002764906930877481,0.0015048206037119394,0.003939861686369091,0.00021841906822486429
1065.3768844221106,0.0025887388952420373,0.0012183533985570644,0.003769166602558139,0.00021841906822486429
1070.9547738693468,0.0023996398194411914,0.0010007081188456017,0.0036031289090072177,0.00021841906822486429
1076.532663316583,0.00220795009085526,0.0007625824513650931,0.003421578218356743,0.00021841906822486429
1082.1105527638192,0.0019942807890589677,0.0005183429033910038,0.003226839815626081,0.00021841906822486429
1087.6884422110554,0.0017988511077244558,0.0002595695169818564,0.003058019086038658,0.00021841906822486429
1093.2663316582916,0.0015946426166880954,1.8086662474578798e-05,0.00291093120423318,0.00021841906822486429
1098.8442211055278,0.0013940092781191237,-0.00024814333411264666,0.0027825201524722,0.00021841906822486429
1104.4221105527638,0.001191998569870157,-0.0004576366388005811,0.0026391492794251986,0.00021841906822486429
1110.0,0.0010903921753633579,-0.0005710877117641581,0.0024943011997315616,0.00021841906822486429
